"GO Results for Biological Processes, Day 4, 7.5 vs 8.0"

"name	term	lev	seq	value"
"negative regulation of response to endoplasmic reticulum stress	GO:1903573	2	TRINITY_DN13810_c0_g1	-0.759477756702156"
"negative regulation of response to endoplasmic reticulum stress	GO:1903573	2	TRINITY_DN1222_c0_g1	-0.576693979440826"
"negative regulation of response to endoplasmic reticulum stress	GO:1903573	2	TRINITY_DN27716_c0_g1	1.27110295732685"
"negative regulation of response to endoplasmic reticulum stress	GO:1903573	2	TRINITY_DN38710_c0_g1	0.679748262034817"
"negative regulation of response to endoplasmic reticulum stress	GO:1903573	2	TRINITY_DN11460_c0_g1	0.353510986988248"
"negative regulation of response to endoplasmic reticulum stress	GO:1903573	2	TRINITY_DN5148_c0_g1	-1.87207601047668"
"negative regulation of response to endoplasmic reticulum stress	GO:1903573	2	TRINITY_DN37841_c0_g1	-1.03190374432017"
"negative regulation of response to endoplasmic reticulum stress	GO:1903573	2	TRINITY_DN13128_c0_g1	-0.0549881440205997"
"intrinsic apoptotic signaling pathway in response to DNA damage	GO:0008630	2	TRINITY_DN14841_c0_g1	-0.256131025613651"
"intrinsic apoptotic signaling pathway in response to DNA damage	GO:0008630	2	TRINITY_DN4091_c0_g1	2.08735035024374"
"intrinsic apoptotic signaling pathway in response to DNA damage	GO:0008630	2	TRINITY_DN7043_c0_g1	0.697824277143606"
"intrinsic apoptotic signaling pathway in response to DNA damage	GO:0008630	2	TRINITY_DN39885_c0_g1	1.72860574721275"
"intrinsic apoptotic signaling pathway in response to DNA damage	GO:0008630	2	TRINITY_DN27010_c0_g1	0.32028005025979"
"intrinsic apoptotic signaling pathway in response to DNA damage	GO:0008630	2	TRINITY_DN28098_c0_g1	-0.0309548330980497"
"intrinsic apoptotic signaling pathway in response to DNA damage	GO:0008630	2	TRINITY_DN27528_c0_g1	3.41334590592543"
"multicellular organism development	GO:0007275	2	TRINITY_DN5646_c0_g1	-0.424582417798204"
"multicellular organism development	GO:0007275	2	TRINITY_DN35868_c0_g1	0.159370389070738"
"multicellular organism development	GO:0007275	2	TRINITY_DN25709_c0_g1	-0.334030043946476"
"multicellular organism development	GO:0007275	2	TRINITY_DN3116_c0_g1	0.342531435678181"
"multicellular organism development	GO:0007275	2	TRINITY_DN39047_c0_g1	0.426612939149426"
"multicellular organism development	GO:0007275	2	TRINITY_DN11210_c0_g1	-0.463736788884423"
"multicellular organism development	GO:0007275	2	TRINITY_DN39556_c0_g1	1.33288292235923"
"multicellular organism development	GO:0007275	2	TRINITY_DN31709_c0_g1	-0.603676973052263"
"multicellular organism development	GO:0007275	2	TRINITY_DN16319_c0_g1	0.967133881118984"
"multicellular organism development	GO:0007275	2	TRINITY_DN16552_c0_g1	-0.135495312749669"
"multicellular organism development	GO:0007275	2	TRINITY_DN16463_c0_g1	0.304081087130923"
"multicellular organism development	GO:0007275	2	TRINITY_DN12931_c0_g1	-0.157415796032477"
"multicellular organism development	GO:0007275	2	TRINITY_DN29685_c0_g1	0.31945862659904"
"multicellular organism development	GO:0007275	2	TRINITY_DN32590_c0_g1	0.298375394342895"
"multicellular organism development	GO:0007275	2	TRINITY_DN39031_c0_g1	0.577260528852234"
"multicellular organism development	GO:0007275	2	TRINITY_DN18123_c0_g1	0.125337990638542"
"multicellular organism development	GO:0007275	2	TRINITY_DN36676_c0_g1	0.547528980928062"
"multicellular organism development	GO:0007275	2	TRINITY_DN11098_c0_g1	0.307042968922291"
"multicellular organism development	GO:0007275	2	TRINITY_DN8652_c0_g1	0.42287615206999"
"multicellular organism development	GO:0007275	2	TRINITY_DN28958_c0_g1	-0.837950595002258"
"multicellular organism development	GO:0007275	2	TRINITY_DN30504_c0_g1	0"
"multicellular organism development	GO:0007275	2	TRINITY_DN4234_c0_g1	1.0248951666805"
"multicellular organism development	GO:0007275	2	TRINITY_DN12212_c0_g1	0.0825647538560818"
"multicellular organism development	GO:0007275	2	TRINITY_DN30170_c0_g1	0.615433704644673"
"multicellular organism development	GO:0007275	2	TRINITY_DN37225_c0_g1	-1.47067483301519"
"multicellular organism development	GO:0007275	2	TRINITY_DN33044_c0_g1	0.102321662504409"
"multicellular organism development	GO:0007275	2	TRINITY_DN27612_c0_g1	0"
"multicellular organism development	GO:0007275	2	TRINITY_DN4625_c0_g1	0.0201849344151645"
"multicellular organism development	GO:0007275	2	TRINITY_DN17966_c0_g1	-0.935062572994877"
"multicellular organism development	GO:0007275	2	TRINITY_DN38536_c0_g1	0.285709718034838"
"multicellular organism development	GO:0007275	2	TRINITY_DN37357_c0_g1	0.433016501383664"
"multicellular organism development	GO:0007275	2	TRINITY_DN10881_c0_g1	-1.05526950127046"
"multicellular organism development	GO:0007275	2	TRINITY_DN11069_c0_g1	-0.189182223564177"
"multicellular organism development	GO:0007275	2	TRINITY_DN7409_c0_g1	-0.298045762602522"
"multicellular organism development	GO:0007275	2	TRINITY_DN35753_c0_g1	-0.0411480116909188"
"multicellular organism development	GO:0007275	2	TRINITY_DN28519_c0_g1	0.753630450705877"
"multicellular organism development	GO:0007275	2	TRINITY_DN37515_c0_g1	-0.814089403563379"
"multicellular organism development	GO:0007275	2	TRINITY_DN19222_c0_g1	0.812895918784205"
"multicellular organism development	GO:0007275	2	TRINITY_DN7335_c0_g1	0.219385146676617"
"multicellular organism development	GO:0007275	2	TRINITY_DN24573_c0_g1	-0.448623705028452"
"multicellular organism development	GO:0007275	2	TRINITY_DN26491_c0_g1	-0.0871440931130926"
"multicellular organism development	GO:0007275	2	TRINITY_DN10175_c0_g1	-0.761268989468113"
"multicellular organism development	GO:0007275	2	TRINITY_DN1056_c0_g1	0"
