"GO Results for Molecular Function, Hour 10, 7.5 vs 8.0"

"name	term	lev	seq	value"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN11955_c0_g1	-0.17354432959232"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN25624_c0_g1	0.4924325654904"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN38700_c0_g1	-0.88371632097765"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN25755_c0_g1	-0.379707750309503"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN30576_c0_g1	-0.392513440095323"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN34480_c0_g1	-0.355555122082972"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN5810_c0_g1	-0.471964523578994"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN2367_c0_g1	-0.707889803894375"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN34750_c0_g1	-0.0943218642270026"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN32939_c0_g1	-0.349806396291462"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN629_c0_g1	0.570190435265674"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN2627_c1_g1	1.01379639033914"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN21717_c1_g1	0.134185950691808"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN11938_c0_g1	-0.349806396291462"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN3697_c0_g1	-0.149538248557786"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN38565_c0_g1	-2.46211896390922"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN34195_c0_g1	0.313825658117111"
