"GO Results for Molecular Function, Day 4, 7.5 vs 8.0"

"name	term	lev	seq	value"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN38568_c0_g1	-1.22768214094094"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN11526_c0_g1	-0.0584172719895633"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN30680_c0_g1	-0.0308410704686053"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN28131_c0_g1	0.418071825631557"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN25520_c1_g1	-0.476737152970572"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN4091_c0_g1	2.08735035024374"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN28106_c0_g1	-0.733598349199844"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN34228_c0_g1	-0.44292616471684"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN35144_c0_g1	0.214369063590196"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN34866_c0_g1	1.59496216981332"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN3481_c0_g1	0.220359142847166"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN25520_c0_g1	-0.585197617059254"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN5436_c0_g1	-0.021789156275019"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN23067_c0_g1	0.662716698067305"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN27010_c0_g1	0.32028005025979"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN20078_c0_g1	0.269365549200624"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN28098_c0_g1	-0.0309548330980497"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN28358_c0_g1	1.10204293177297"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN30797_c0_g1	-1.6409721025845"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN27230_c0_g1	-0.305611659093931"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN35352_c0_g1	0.140556432131704"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN1665_c0_g1	1.08209434526902"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN11526_c1_g1	0.0512359457083817"
"transferase activity, transferring glycosyl groups	GO:0016757	2	TRINITY_DN6016_c0_g1	0.073990133593304"
"ligand-gated channel activity	GO:0015278;GO:0005217;GO:0099604;GO:0015276;GO:0022834;GO:0099094	6	TRINITY_DN35105_c0_g1	0.238464267894925"
"ligand-gated channel activity	GO:0015278;GO:0005217;GO:0099604;GO:0015276;GO:0022834;GO:0099094	6	TRINITY_DN29769_c0_g1	-0.0195096163224549"
"ligand-gated channel activity	GO:0015278;GO:0005217;GO:0099604;GO:0015276;GO:0022834;GO:0099094	6	TRINITY_DN442_c0_g1	-0.457594504916264"
"ligand-gated channel activity	GO:0015278;GO:0005217;GO:0099604;GO:0015276;GO:0022834;GO:0099094	6	TRINITY_DN34989_c0_g1	0.0426299634081738"
"ligand-gated channel activity	GO:0015278;GO:0005217;GO:0099604;GO:0015276;GO:0022834;GO:0099094	6	TRINITY_DN29655_c0_g1	0.728766950795246"
"ligand-gated channel activity	GO:0015278;GO:0005217;GO:0099604;GO:0015276;GO:0022834;GO:0099094	6	TRINITY_DN25059_c0_g1	-1.31770024466968"
"signal sequence binding	GO:0005048	2	TRINITY_DN30650_c0_g1	-0.568380135922363"
"signal sequence binding	GO:0005048	2	TRINITY_DN10558_c0_g1	-0.754158348050039"
"signal sequence binding	GO:0005048	2	TRINITY_DN37834_c0_g1	0.203265570176932"
"signal sequence binding	GO:0005048	2	TRINITY_DN3517_c0_g1	-0.410068143054398"
"signal sequence binding	GO:0005048	2	TRINITY_DN34855_c0_g1	-0.0845065315857306"
"signal sequence binding	GO:0005048	2	TRINITY_DN1465_c0_g1	0.0841374496172839"
"signal sequence binding	GO:0005048	2	TRINITY_DN28071_c0_g1	-0.00841219311704829"
"signal sequence binding	GO:0005048	2	TRINITY_DN31355_c0_g1	1.57973765892763"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN26974_c0_g1	-0.564121896539515"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN10138_c0_g1	1.83832059073509"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN20090_c0_g1	-0.686828188876453"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN16398_c0_g1	3.57587072345598"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN31297_c0_g1	0.00336809496726799"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN7043_c0_g1	0.697824277143606"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN4885_c0_g1	-0.181464244474441"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN38710_c0_g1	0.679748262034817"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN37918_c0_g1	-0.454848867193787"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN10658_c0_g1	-0.109505168244481"
"kinase regulator activity	GO:0019887;GO:0019207	4	TRINITY_DN37497_c0_g1	3.86825774370376"
