"GO Results for Biological Processes, 4DPM, 7.6 vs 8.0"

"name	term	lev	seq	value"
"negative regulation of mRNA processing	GO:0050686;GO:1903312	2	TRINITY_DN2847_c0_g1	0.613955804918322"
"negative regulation of mRNA processing	GO:0050686;GO:1903312	2	TRINITY_DN27609_c0_g1	-0.870804040077215"
"negative regulation of mRNA processing	GO:0050686;GO:1903312	2	TRINITY_DN8377_c0_g1	0.0473693888335235"
"negative regulation of mRNA processing	GO:0050686;GO:1903312	2	TRINITY_DN36150_c0_g1	1.40744051764368"
"negative regulation of mRNA processing	GO:0050686;GO:1903312	2	TRINITY_DN38093_c0_g1	-0.528122831214558"
"negative regulation of mRNA processing	GO:0050686;GO:1903312	2	TRINITY_DN32160_c1_g1	0.668180708280183"
"regulation of immunoglobulin mediated immune response	GO:0002889;GO:0002712	4	TRINITY_DN2419_c0_g1	0.112568918962374"
"regulation of immunoglobulin mediated immune response	GO:0002889;GO:0002712	4	TRINITY_DN34886_c0_g1	-1.66956613748337"
"regulation of immunoglobulin mediated immune response	GO:0002889;GO:0002712	4	TRINITY_DN9270_c0_g1	-1.14883463603365"
"regulation of immunoglobulin mediated immune response	GO:0002889;GO:0002712	4	TRINITY_DN25132_c0_g1	-0.294293506414252"
"regulation of immunoglobulin mediated immune response	GO:0002889;GO:0002712	4	TRINITY_DN28203_c0_g1	0.344750364252181"
"regulation of immunoglobulin mediated immune response	GO:0002889;GO:0002712	4	TRINITY_DN32731_c0_g1	0.45388102156364"
"regulation of immunoglobulin mediated immune response	GO:0002889;GO:0002712	4	TRINITY_DN2049_c0_g1	0.439747453844914"
"regulation of immunoglobulin mediated immune response	GO:0002889;GO:0002712	4	TRINITY_DN17306_c0_g1	0.10671980756578"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN5646_c0_g1	0.489488089638575"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN39905_c0_g1	0.608011951417908"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN26974_c0_g1	0.00942143809177051"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN24132_c0_g1	0.576538400638925"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN18122_c0_g1	-1.15495293223181"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN8860_c0_g1	-0.423597336987271"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN25747_c0_g1	0.0552523212041661"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN23385_c0_g1	0.0213050046319283"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN26269_c0_g1	2.17180217906895"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN20659_c0_g1	1.07238966320298"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN3216_c0_g1	0.981997459908205"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN14841_c0_g1	-0.183972117669695"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN3817_c0_g1	-0.298517515843229"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN18263_c0_g1	-0.060390539152405"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN34385_c0_g1	-0.224442712282201"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN13810_c0_g1	-0.121914298503016"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN39257_c0_g1	-0.243230258667069"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN39031_c0_g1	0.834304667056756"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN32397_c0_g1	-0.777220028527709"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN13805_c0_g1	0.0281277204554529"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN5934_c0_g1	0.891072207285613"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN34920_c0_g1	1.92855101247371"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN34360_c0_g1	0.565594938290137"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN25944_c0_g1	-0.616461673293788"
"cellular response to chemical stimulus	GO:0070887	2	TRINITY_DN12226_c0_g1	0.500170666433048"
