"GO Results for Cellular Component, Day 8, 7.5 vs 8.0"

"name	term	lev	seq	value"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN19266_c0_g1	0.816256013691133"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN7173_c0_g1	-0.495150366352898"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN15881_c0_g1	-0.673607809147646"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN26493_c0_g1	1.14227211221947"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN18052_c0_g1	1.14687111087985"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN949_c0_g1	-1.0123296376209"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN31496_c0_g1	-0.0264134805319805"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN34736_c0_g1	-0.18794967642683"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN7290_c0_g1	-0.418483945587638"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN13954_c0_g1	0.405202419512263"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN31500_c0_g1	-0.231818288539915"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN21256_c0_g1	-1.81286894094505"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN14178_c0_g1	0.125453124747911"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN34373_c0_g1	-0.00466717415522992"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN39705_c0_g1	0.217361495047803"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN35163_c0_g1	-0.102440617661887"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN36122_c0_g1	0.767393927298779"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN21201_c0_g1	0.751454003877815"
"Golgi subcompartment	GO:0005802;GO:0098791;GO:0031984	2	TRINITY_DN32493_c0_g1	-0.334035800859421"
