"GO Results for Biological Processes, Hour 24, 7.5 vs 8.0"

"name	term	lev	seq	value"
"glycoprotein metabolic process	GO:0009100	3	TRINITY_DN12212_c0_g1	0.667740880154204"
"glycoprotein metabolic process	GO:0009100	3	TRINITY_DN32401_c0_g1	-0.169000874365841"
"glycoprotein metabolic process	GO:0009100	3	TRINITY_DN16862_c0_g1	0.367171187651618"
"glycoprotein metabolic process	GO:0009100	3	TRINITY_DN38467_c0_g1	1.46868703417269"
"glycoprotein metabolic process	GO:0009100	3	TRINITY_DN39131_c0_g1	1.55808439652471"
"glycoprotein metabolic process	GO:0009100	3	TRINITY_DN15702_c0_g1	-0.0788417727049814"
"glycoprotein metabolic process	GO:0009100	3	TRINITY_DN1665_c0_g1	-0.466366426285615"
"glycoprotein metabolic process	GO:0009100	3	TRINITY_DN2026_c0_g1	-1.05753683163787"
"lamellipodium organization	GO:0097581	5	TRINITY_DN7173_c0_g1	0.0234537986303895"
"lamellipodium organization	GO:0097581	5	TRINITY_DN28287_c0_g1	-0.0445601440286339"
"lamellipodium organization	GO:0097581	5	TRINITY_DN29213_c0_g1	0.380288587732271"
"lamellipodium organization	GO:0097581	5	TRINITY_DN21417_c0_g1	-0.0589786306264491"
"lamellipodium organization	GO:0097581	5	TRINITY_DN18815_c0_g1	0.674195988439539"
"lamellipodium organization	GO:0097581	5	TRINITY_DN5246_c0_g1	0.192308775279951"
"lamellipodium organization	GO:0097581	5	TRINITY_DN39317_c0_g1	0.0777102733025544"
"lamellipodium organization	GO:0097581	5	TRINITY_DN31500_c0_g1	-0.226394984920493"
"lamellipodium organization	GO:0097581	5	TRINITY_DN35728_c0_g1	-0.22153091830766"
"lamellipodium organization	GO:0097581	5	TRINITY_DN28614_c0_g1	0.140269053922307"
"lamellipodium organization	GO:0097581	5	TRINITY_DN38538_c0_g1	-0.24507226930667"
"lamellipodium organization	GO:0097581	5	TRINITY_DN27788_c0_g1	-0.0789679388791578"
"lamellipodium organization	GO:0097581	5	TRINITY_DN39090_c0_g1	-0.190656359740934"
"purine ribonucleoside catabolic process	GO:0046130;GO:0006152;GO:0042454;GO:0009164;GO:0034656;GO:1901658	7	TRINITY_DN26017_c0_g1	0.116992089521047"
"purine ribonucleoside catabolic process	GO:0046130;GO:0006152;GO:0042454;GO:0009164;GO:0034656;GO:1901658	7	TRINITY_DN33258_c0_g1	0.781334493507967"
"purine ribonucleoside catabolic process	GO:0046130;GO:0006152;GO:0042454;GO:0009164;GO:0034656;GO:1901658	7	TRINITY_DN30072_c0_g1	-0.22153091830766"
