"GO Results for Cellular Component, Hour 48, 7.5 vs 8.0"

"name	term	lev	seq	value"
"cytosolic proteasome complex	GO:0031597	3	TRINITY_DN26789_c0_g1	-0.259969988632644"
"cytosolic proteasome complex	GO:0031597	3	TRINITY_DN329_c0_g1	-0.375424854773186"
"cytosolic proteasome complex	GO:0031597	3	TRINITY_DN23708_c0_g1	-0.905741423882639"
"cytosolic proteasome complex	GO:0031597	3	TRINITY_DN20600_c0_g1	-0.165071271712695"
"cytosolic proteasome complex	GO:0031597	3	TRINITY_DN37720_c0_g1	3.23435069769946"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN31129_c0_g1	1.05036657863617"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN4376_c0_g1	1.27101390114565"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN6938_c0_g1	0.000926691722125685"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN11163_c0_g1	-0.874583016920807"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN3809_c0_g1	1.42373734073835"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN7173_c0_g1	-1.62314255430117"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN31637_c0_g1	0.291023113164909"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN35442_c0_g1	0.244197941407144"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN36200_c0_g1	1.20363413197644"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN18052_c0_g1	0.954416377207806"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN24034_c0_g1	0.42517462335767"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN26461_c0_g1	2.70715711665564"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN31496_c0_g1	0.548522130962107"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN34736_c0_g1	0.601884313531824"
"Golgi apparatus part	GO:0000139;GO:0044431	4	TRINITY_DN33532_c0_g1	0.704941073795074"
