"GO Results for Biological Processes, Day 4, 7.6 vs 8.0"

"name	term	lev	seq	value"
"cellular modified amino acid catabolic process	GO:0042219;GO:0044273	2	TRINITY_DN26017_c0_g1	-0.271334081713891"
"cellular modified amino acid catabolic process	GO:0042219;GO:0044273	2	TRINITY_DN33258_c0_g1	0.434442020836151"
"cellular modified amino acid catabolic process	GO:0042219;GO:0044273	2	TRINITY_DN31075_c0_g1	-0.42048630883316"
"cellular modified amino acid catabolic process	GO:0042219;GO:0044273	2	TRINITY_DN2325_c0_g1	-0.353531766638759"
"cellular modified amino acid catabolic process	GO:0042219;GO:0044273	2	TRINITY_DN3539_c0_g1	-0.958758531678498"
"cellular modified amino acid catabolic process	GO:0042219;GO:0044273	2	TRINITY_DN12226_c0_g1	3.45932128765869"
"neurotransmitter transport	GO:0006836	4	TRINITY_DN34078_c0_g1	1.37646695926553"
"neurotransmitter transport	GO:0006836	4	TRINITY_DN10469_c0_g1	-0.0736269655737185"
"neurotransmitter transport	GO:0006836	4	TRINITY_DN31745_c0_g1	1.71257310390682"
"neurotransmitter transport	GO:0006836	4	TRINITY_DN24790_c0_g1	-0.045840543995253"
"neurotransmitter transport	GO:0006836	4	TRINITY_DN13591_c0_g1	-0.185656224801447"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN6938_c0_g1	1.0697236256426"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN18050_c0_g1	1.02965986567883"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN28715_c0_g1	3.0261729945151"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN29685_c0_g1	-0.160521088060393"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN4406_c0_g1	0.516450092279396"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN7173_c0_g1	0.0917053974649322"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN29213_c0_g1	3.32547303462014"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN39777_c0_g1	0.551184890956244"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN27184_c0_g1	0.362897198589555"
"regulation of supramolecular fiber organization	GO:0110053;GO:1902903;GO:0030833;GO:0008064;GO:0032271;GO:0030832	5	TRINITY_DN14412_c0_g1	1.70901359130385"
