"GO Results for Cellular Component, Day 4, 7.5 vs 8.0"

"name	term	lev	seq	value"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN20704_c1_g1	-1.17425697824576"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN28081_c0_g1	-0.399726250905981"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN32939_c0_g1	-0.5243007719384"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN10642_c0_g1	-0.512450570515825"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN29213_c0_g1	1.74366621181619"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN16398_c0_g1	3.57587072345598"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN25059_c0_g1	-1.31770024466968"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN36708_c0_g1	0.327831842515025"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN30482_c0_g1	-0.569761233561426"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN20704_c0_g1	-0.224294360001145"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN37030_c0_g1	-0.154292015270752"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN28103_c0_g1	0.020750320965014"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN32492_c0_g1	-0.186929940744796"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN29446_c0_g1	-0.778487042957098"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN35665_c0_g1	0.2855635480963"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN5893_c0_g1	-0.224290973710018"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN29466_c0_g1	0.175679493515636"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN39301_c0_g1	-0.61532783045212"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN24790_c0_g1	0.0797992125525704"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN28760_c0_g1	0.33987953858019"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN35718_c0_g1	-0.85301051910748"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN26819_c0_g1	-0.690789597250073"
"plasma membrane protein complex	GO:0098797	3	TRINITY_DN2631_c0_g1	-0.290605136433809"
"H4/H2A histone acetyltransferase complex	GO:0035267;GO:0043189	5	TRINITY_DN34263_c0_g1	1.90518816897568"
"H4/H2A histone acetyltransferase complex	GO:0035267;GO:0043189	5	TRINITY_DN37438_c0_g1	2.09143844244986"
"H4/H2A histone acetyltransferase complex	GO:0035267;GO:0043189	5	TRINITY_DN23971_c0_g1	-0.179596295729268"
"H4/H2A histone acetyltransferase complex	GO:0035267;GO:0043189	5	TRINITY_DN30142_c0_g1	0.576803254582366"
"H4/H2A histone acetyltransferase complex	GO:0035267;GO:0043189	5	TRINITY_DN23229_c0_g1	0.0267278365818779"
"H4/H2A histone acetyltransferase complex	GO:0035267;GO:0043189	5	TRINITY_DN5844_c0_g1	0.543733633444502"
"dynactin complex	GO:0005869	5	TRINITY_DN39787_c0_g1	0.0430177804491893"
"dynactin complex	GO:0005869	5	TRINITY_DN37386_c0_g1	0.257642855053011"
