"GO Results for Molecular Function, Day 4, 7.6 vs 8.0"

"name	term	lev	seq	value"
"protein tyrosine kinase activity	GO:0004713	4	TRINITY_DN36899_c0_g1	1.34020651420384"
"protein tyrosine kinase activity	GO:0004713	4	TRINITY_DN333_c0_g1	-0.482550879172147"
"protein tyrosine kinase activity	GO:0004713	4	TRINITY_DN35753_c0_g1	1.42530091008426"
"protein tyrosine kinase activity	GO:0004713	4	TRINITY_DN39885_c0_g1	1.65842873839487"
"protein tyrosine kinase activity	GO:0004713	4	TRINITY_DN22568_c0_g1	1.22331528316077"
"protein tyrosine kinase activity	GO:0004713	4	TRINITY_DN5045_c0_g1	0.540305440144215"
"protein tyrosine kinase activity	GO:0004713	4	TRINITY_DN34125_c0_g1	1.96156875837071"
"protein tyrosine kinase activity	GO:0004713	4	TRINITY_DN14861_c0_g1	-1.15024877566011"
"protein tyrosine kinase activity	GO:0004713	4	TRINITY_DN29920_c0_g1	0.267220404498067"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN11955_c0_g1	-1.16469141663336"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN25624_c0_g1	-1.48209185482003"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN37279_c0_g1	-0.125269544165957"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN38700_c0_g1	2.14536193633774"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN25755_c0_g1	-1.44790084097588"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN30576_c0_g1	0.0207973445600177"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN34480_c0_g1	-0.533135751241694"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN5810_c0_g1	0.291990199860607"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN2367_c0_g1	0.281624972639944"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN34750_c0_g1	-0.0328934429607441"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN32939_c0_g1	0.00600579921729235"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN629_c0_g1	-0.516411348891899"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN2627_c1_g1	-0.664586947930163"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN21717_c1_g1	-1.89289050734658"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN11938_c0_g1	-0.638763922851397"
"inorganic molecular entity transmembrane transporter activity	GO:0022890;GO:0008324;GO:0015318;GO:0015075	4	TRINITY_DN3697_c0_g1	0.943123934677337"
