"GO Results for Molecular Function, 1DPM, 7.6 vs 8.0"

"name	term	lev	seq	value"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN495_c0_g1	0.301110254040856"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN37806_c0_g1	0.164719147747631"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN36853_c0_g1	-0.402513926592294"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN18050_c0_g1	-0.149009816419824"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN19395_c0_g1	0.53281968609785"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN16379_c0_g1	0.0782245719611751"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN28597_c0_g1	1.48496562693978"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN23863_c0_g1	1.15900710634169"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN25975_c0_g1	-1.60755404166701"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN1055_c0_g1	0.00235978910023216"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN36180_c0_g1	-0.0552249252673263"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN15261_c0_g1	-2.31196834509827"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN33327_c0_g1	-1.27882089708879"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN25785_c0_g1	-0.349975374095403"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN7160_c0_g1	-0.140881081823238"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN21968_c0_g1	-3.88190785258389"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN25848_c0_g1	0.622316911600962"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN36200_c0_g1	0.129413973992594"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN20786_c0_g1	-0.775130626717735"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN34588_c0_g1	0.375590821043056"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN17809_c0_g1	0.260680933274927"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN23020_c0_g1	-0.535014539285211"
"purine nucleoside binding	GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005525	4	TRINITY_DN30842_c0_g1	-1.84614836234591"
