"GO Results for Biological Processes, Day 8, 7.6 vs 8.0"

"name	term	lev	seq	value"
"acylglycerol catabolic process	GO:0046464;GO:0046461;GO:0046503	3	TRINITY_DN26630_c0_g1	0.323607636736369"
"acylglycerol catabolic process	GO:0046464;GO:0046461;GO:0046503	3	TRINITY_DN34528_c0_g1	0.351308535661272"
"acylglycerol catabolic process	GO:0046464;GO:0046461;GO:0046503	3	TRINITY_DN23101_c1_g1	-0.82864596177684"
"acylglycerol catabolic process	GO:0046464;GO:0046461;GO:0046503	3	TRINITY_DN39159_c0_g1	1.33775606115826"
"acylglycerol catabolic process	GO:0046464;GO:0046461;GO:0046503	3	TRINITY_DN39279_c0_g1	-0.119988256937433"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN25054_c0_g1	-1.45416215885052"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN30680_c0_g1	0.862139771627059"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN38452_c0_g1	0.639235680089702"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN9448_c0_g1	-0.450260713821982"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN30922_c0_g1	0.0418606379690721"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN23971_c0_g1	0.017314509456831"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN7282_c0_g1	-0.116572878174544"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN25747_c0_g1	-0.117735168987399"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN35241_c0_g1	-0.0221513871391456"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN14841_c0_g1	0"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN3817_c0_g1	-0.543854907070945"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN329_c0_g1	-0.348250354783918"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN17519_c0_g1	1.21527533083375"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN2847_c0_g1	0.628156483575531"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN13810_c0_g1	-0.136897055878632"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN21823_c1_g1	0.224556758307682"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN25041_c0_g1	-0.157088192737255"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN33737_c0_g1	1.18195000901227"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN7719_c0_g1	-0.708762792328588"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN34360_c0_g1	0.236379979893958"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN31839_c0_g1	0.461617508787845"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN22536_c0_g1	0.0778969567342308"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN576_c0_g1	0.876398889256169"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN32459_c0_g1	0.695151025113447"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN33044_c0_g1	-0.902298285232038"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN27294_c0_g1	0.207482044231598"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN23708_c0_g1	0.568407196983954"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN11464_c0_g1	1.07211140394103"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN6539_c0_g1	-0.562081743166369"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN34735_c0_g1	0.813379795919193"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN25485_c0_g1	-0.743547875131726"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN23067_c0_g1	1.07426572222612"
"positive regulation of transcription by RNA polymerase II	GO:0045944	6	TRINITY_DN21878_c0_g1	-0.0233880281644511"
