"GO Results for Molecular Function, 4DPM, 7.5 vs 8.0"

"name	term	lev	seq	value"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN20819_c0_g1	1.61012976376507"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN7649_c0_g1	0.865998693592763"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN6049_c0_g1	-0.436069513601543"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN14360_c0_g1	0.131602650448582"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN21765_c0_g1	0.232130698478186"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN12226_c0_g1	-3.56433847499932"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN22132_c0_g1	0.372979910491024"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN26352_c0_g1	1.60362501181946"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN22622_c0_g1	0.0256802822639292"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN21327_c0_g1	0.291811051389685"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN16819_c0_g1	3.11535288127543"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN32152_c0_g1	-1.79128934757749"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN24371_c0_g1	0.274295608756257"
"carbon-oxygen lyase activity	GO:0016835;GO:0016836	3	TRINITY_DN37382_c0_g1	0.46649654853841"
"mitogen-activated protein kinase binding	GO:0051019	2	TRINITY_DN22488_c0_g1	0.886649354550131"
"mitogen-activated protein kinase binding	GO:0051019	2	TRINITY_DN26685_c0_g1	0.277995066167129"
"mitogen-activated protein kinase binding	GO:0051019	2	TRINITY_DN38973_c0_g1	1.27443939104822"
"mitogen-activated protein kinase binding	GO:0051019	2	TRINITY_DN38973_c1_g1	0.261350910954327"
"mitogen-activated protein kinase binding	GO:0051019	2	TRINITY_DN29380_c0_g1	-0.736100856508399"
"mitogen-activated protein kinase binding	GO:0051019	2	TRINITY_DN4720_c0_g1	-1.17308756541678"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN38452_c0_g1	1.91438535091504"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN10138_c0_g1	-0.413146606499926"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN7173_c0_g1	-3.1729327285684"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN16398_c0_g1	0.0662149555383492"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN12212_c0_g1	0.768833491309352"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN576_c0_g1	0.0918956247307148"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN24724_c0_g1	0.314164370928848"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN35753_c0_g1	-2.61210807326691"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN22488_c0_g1	0.886649354550131"
"kinase binding	GO:0019901;GO:0019900	5	TRINITY_DN14396_c0_g1	0.49169863826674"
