"GO Results for Molecular Function, Hour 48, 7.5 vs 8.0"

"name	term	lev	seq	value"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN22047_c0_g1	3.367067278522"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN24691_c0_g1	-1.27936569575743"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN7409_c0_g1	0.686370551986241"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN10558_c0_g1	0.244081647879338"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN18757_c1_g1	0.587471569110345"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN23046_c0_g1	-0.433403925237952"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN25287_c0_g1	2.53908986064494"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN34603_c0_g1	-0.21296316124078"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN32160_c1_g1	0.18643489944223"
"glycosaminoglycan binding	GO:0005539	2	TRINITY_DN12093_c0_g1	-0.506581905596017"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN28621_c1_g1	-1.50511774574569"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN495_c0_g1	-0.589362046032012"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN34263_c0_g1	0.190576182361546"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN33689_c0_g1	-0.819457133224869"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN36735_c0_g1	1.17771337526836"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN38452_c0_g1	0.834326438763425"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN6834_c0_g1	-2.00385602230633"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN33303_c0_g1	0.90341329942852"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN34261_c0_g1	-1.39211337497299"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN25755_c0_g1	1.09889654868101"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN29419_c0_g1	-0.924450971837087"
"nucleoside-triphosphatase activity	GO:0017111	2	TRINITY_DN22014_c0_g1	2.34203153115255"
